load_factor,historical_proxy_ratio,historical_intensity_fraction_allowed_to_match,required_reduction_fraction,required_reduction_percent
1.0,3.017384477843613,0.33141285353023836,0.6685871464697617,66.85871464697617
0.8,3.7717305973045163,0.26513028282419066,0.7348697171758094,73.48697171758094
0.6,5.028974129739356,0.19884771211814295,0.8011522878818571,80.1152287881857
