required_mean_speed_kmh,proxy_energy_MJ_per_passenger,non_airborne_minutes,airborne_minutes,routing_margin,L_over_D_screen,allocated_mass_kg
126870.12842397939,2922.5823910994595,55.188205243190424,4.811794756809576,0.07183892564861194,10.3052782445479,145.42940424338227
,2447.4254336507615,68.7146005336908,-8.714600533690799,0.21418123205749107,11.358521220627434,163.36192646107713
113209.15911999658,4552.264501192353,53.71967176388371,6.28032823611629,0.24832295892579279,4.764841453313215,103.17770862095335
82732.94801785733,2610.3560494864355,51.729326237993696,8.270673762006304,0.20138565281270396,11.640009086319154,147.58341075969034
315406.04521904833,2292.7434316961394,57.76154626316821,2.2384537368317865,0.23959891397475722,9.367360728368373,137.0283108967717
139989.35197127544,4632.310263629208,55.09358564182125,4.9064143581787505,0.20593049299356608,8.04358375932501,179.1749170559271
,5945.319756752996,60.51629292451572,-0.5162929245157173,0.08616097883951801,5.699194841240174,136.62747322901265
58155.36306821454,3892.5244478314435,49.916653875430015,10.083346124569985,0.029573836284103677,8.4413530749515,172.24310230999396
484149.9187728262,5844.186032147444,58.641010008167086,1.3589899918329138,0.15520530019318834,5.9473957893917095,165.9639617618671
123797.20233209051,4480.401227343236,54.5565474303274,5.443452569672601,0.18317320152003794,6.631621987408277,175.53433507397858
4651110.009314986,4096.878692374906,59.87515066446008,0.12484933553992049,0.019543823744518712,4.716629708076286,117.33724947387822
99081.98653113957,1885.1302810924058,52.8520217676134,7.147978232386599,0.24348622227705663,9.995541614740514,109.04733889795708
2170340.116963508,6221.21910008461,59.68027766590397,0.3197223340960278,0.21832687378602073,4.711104822078885,175.3280079176332
,1808.6740292112463,62.791457145934125,-2.7914571459341246,0.12531471272000486,8.849072298620065,97.14994311047553
,4572.261143985779,62.03656124409048,-2.0365612440904783,0.0748344389129503,6.087326130639949,135.8661923237375
122691.77985840585,2331.1028172795686,54.3125524923822,5.687447507617797,0.22516877333319854,7.874685031394491,115.76385543713985
177286.45324620727,2914.6485542396545,56.387933674566284,3.612066325433716,0.1243313466675634,8.0180271954841,165.8670206066164
,2622.1369351366275,60.20589615695047,-0.20589615695047314,0.17863093788046736,11.291117614854489,108.17936572778642
98668.3990077295,3962.4179469446476,53.00687116588855,6.993128834111452,0.21146999367851255,7.126113934713831,116.50767745241498
,3592.911384234569,62.18435595214656,-2.1843559521465608,0.22959469391822418,7.260704656919856,134.21129891000734
,4304.586936639521,66.3715169966021,-6.371516996602097,0.19585378801205766,6.598286922579041,128.20400399938427
61775.4346268236,7260.779370944057,50.721935090520326,9.278064909479674,0.006320377884184936,4.191407304301471,162.26817009065329
95218.69550808246,5349.850770502304,52.5246389201416,7.475361079858402,0.24973362075727926,6.121151270711868,167.77860976049638
,4576.838254403679,60.43749585505002,-0.43749585505001676,0.08436171658172417,4.046800639312445,113.75781956555198
154274.91611158205,2767.931366743663,55.50164853403382,4.498351465966181,0.21846134165791292,9.23576515124881,158.8929327202068
441942.43569376296,2306.318131346389,58.41668762895627,1.583312371043732,0.2285571422768745,11.22203980045538,139.17932678817255
